P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mh2.1969.213.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mhz.1969.213.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11..att.1969.214.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11..shz.1969.214.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mh1.1969.214.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mh2.1969.214.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mhz.1969.214.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11..att.1969.215.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11..shz.1969.215.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mh1.1969.215.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mh2.1969.215.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mhz.1969.215.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11..att.1969.231.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11..shz.1969.231.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mh1.1969.231.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mh2.1969.231.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mhz.1969.231.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11..att.1969.232.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11..shz.1969.232.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mh1.1969.232.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mh2.1969.232.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mhz.1969.232.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11..att.1969.233.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11..shz.1969.233.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mh1.1969.233.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mh2.1969.233.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mhz.1969.233.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11..att.1969.234.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11..shz.1969.234.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mh1.1969.234.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mh2.1969.234.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mhz.1969.234.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11..att.1969.235.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11..shz.1969.235.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mh1.1969.235.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mh2.1969.235.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mhz.1969.235.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11..att.1969.236.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11..shz.1969.236.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mh1.1969.236.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mh2.1969.236.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mhz.1969.236.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11..att.1969.237.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11..shz.1969.237.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mh1.1969.237.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mh2.1969.237.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mhz.1969.237.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11..att.1969.238.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11..shz.1969.238.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mh1.1969.238.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mh2.1969.238.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s11.00.mhz.1969.238.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.323.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.323.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.323.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.323.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.324.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.324.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.324.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.324.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.325.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.325.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.325.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.325.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.326.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.326.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.326.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.326.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.327.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.327.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.327.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.327.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.328.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.328.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.328.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.328.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.329.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.329.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.329.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.329.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.330.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.330.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.330.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.330.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.331.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.331.0.a,,1.0
